Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,Dead
1,6800.509748,6.136553121,13.74487089,4.775484089,High
1.5,4808.382915,5.830996632,12.23100266,-0.589756481,High
2,79412.07792,6.116419812,16.21123024,-2.352957084,High
1,699.1615396,3.871877898,-50.75652983,-9.587567246,High
2,7353.837713,4.969912229,53.48681123,14.00832776,High
1,4457.647958,4.95374445,75.867104,15.97999742,High
1,48313.20636,5.300090815,13.44041466,17.31161983,High
1,325774.8112,6.774500461,61.09807911,27.71103198,High
1,59085.02878,6.368775882,56.63241065,17.66247569,High
2,4450.344397,5.858813686,32.62629583,5.435362772,High
1,16208.23373,6.284596055,6.385858608,6.830591863,High
1,1923.575018,4.503709139,24.42730041,-2.446263362,High
1,4464.709759,4.847323325,76.25189238,11.65136527,High
1,3222.879018,4.075970811,11.36789454,17.32604758,High
2,1707.921193,5.257284776,-96.26727891,19.29540403,High
1.5,5158.554567,5.670839254,14.38286215,32.26938527,High
1,2716.610579,4.604687462,113.6208366,-2.09702687,High
1.5,24576.38588,6.14380359,3.575736269,45.98881315,High
2,7349.755488,5.341868948,76.95913997,19.08916588,High
1,3217.881506,4.362377447,54.90195986,19.99137353,High
1,167497.5608,5.886399187,116.2327446,27.23160451,High
1,25208.34047,5.465666453,46.13098669,35.51738419,High
1,192181.185,6.18893964,120.9496599,42.19598578,High
1,73512.98384,5.267621439,21.85347364,-31.46256375,High
1.5,64205.59211,7.688660605,31.04291076,1.37655752,High
1,461.8517295,4.657816137,16.76545125,-4.489548659,High
1,11666.49979,4.869979682,22.22977069,23.16459547,High
2,1294.88231,6.753162072,121.8690842,8.61096821,High
1,6454.120772,4.123374708,90.77471007,24.14882115,High
1,18517.9175,5.869008016,10.00654335,0.288703432,High
2,2437.158837,7.104803569,76.19481303,22.89969479,High
1.5,8722.750193,6.634124445,29.47440406,12.66544726,High
1.5,63130.47947,6.2,88.66436994,27.28063055,High
2,7525.188162,6.132441323,49.49457682,10.53190204,High
1,4519.903327,4.761562291,17.34479191,14.87649913,High
2,750.678372,6.581325078,-5.500697414,2.975915681,High
2,368300.921,7.699053513,5.761677525,11.94025321,High
1.5,98167.8727,6.30099107,19.14151803,12.5319257,High
1,26654.47312,4.788781477,-6.681427227,-2.0107786,High
1,370.8104598,3.7607336,28.43200128,18.40009092,High
2,7667.963965,6.198884054,118.6037623,26.63992245,High
1,7292.865817,4.3,-26.40616741,11.31627811,High
1,390.2219272,4.609172838,33.69377989,-23.65458451,High
1.5,642404.9113,6.798172256,111.2891495,-30.47363534,High
1,162.7829865,3.719838073,14.35636618,-23.84807435,High
1.5,11925.27059,5.530889037,-0.490794157,11.02048149,High
1.5,7361.219177,4.308650797,11.82878607,5.019240314,High
2,292353.163,6.613975514,-78.10032542,40.78140685,High
2,2477.045656,7.149479182,95.18846281,26.23248111,High
2,33444.97989,5.630195195,75.30843973,16.76466518,High
1,1887.651134,3.834557959,107.3874264,16.87909712,High
2,4441.418569,6.38533725,2.568068466,-1.083851416,High
1.5,31437.34588,5.361392388,42.65767935,35.98375311,High
1.5,1664.617467,4.465245578,-103.9200057,26.076485,High
1,1705.479027,5.063773854,94.57011692,21.79061419,High
1,390759.5719,6.201199183,-1.145241838,-12.13759194,High
1,138499.1266,6.479266586,49.19886798,17.57441169,High
2,354142.6924,7.400298969,34.18504037,15.7825922,High
1.5,13556.08285,5.14625532,135.7150687,-20.03218803,High
1,25435.48368,5.1,68.63549696,25.86092335,High
1.5,243786.4641,7.183216319,92.39713829,21.68651607,High
1,4652.286368,5.69772007,100.8082345,4.07070876,High
1,6204.029208,4.587725438,113.2030825,12.66299749,High
1,86306.8097,5.899994613,114.370221,12.38277063,High
2,53.90708368,3.349633287,131.1958893,3.300141361,High
2,89086.07654,6.4,116.7433322,25.62119172,High
1,14148.43418,4.898506496,-21.68898688,40.44153476,High
1,26361.68889,5.987590492,10.00955873,17.45616947,High
1,11924.09914,6.4621196,97.91340066,14.97639746,High
2,1272.781841,6.359155937,82.54986111,2.110957463,High
1.5,78372.77956,6.26793762,30.99628051,22.16260814,High
2,1848.800877,5.064080422,47.94644526,40.46195279,High
1,6990.021327,5.72329856,116.2100241,15.73180737,High
1,376.7403764,4.027727666,53.99139564,14.058436,High
1,8024.370159,6.059530056,-18.25903715,9.97573406,High
1,27952.51203,6.584641117,75.67614186,22.46470994,High
1.5,3240.569545,4.683478328,24.99962777,4.01690524,High
1,33877.11717,4.832857369,86.60110531,20.41252238,High
1,16408.7378,5.756632286,79.6752807,22.53777226,High
1,2193.322188,3.624499572,122.2064317,36.26027741,High
1,19616.68778,5.361887991,47.83708693,33.40029744,High
1,2192.904109,3.624769205,122.1467419,36.24693395,High
2,7568.08091,6.980089416,-67.71627173,0.634056981,High
1,17710.23261,6.036600653,12.1903937,21.80950625,High
1,36630.05691,5.466909864,15.00090524,22.27170804,High
1,1041.063789,5.735250402,113.8263162,22.78713283,High
2,14919.06682,6.071409394,-28.25185016,20.74306645,High
1,76204.37036,6.085642172,66.18689753,21.67337963,High
2,7338.11315,5.828717106,104.2134684,26.33486406,High
2,25388.68696,6.530773783,-7.695822289,41.13210291,High
1.5,24293.68413,5.970177327,90.9361374,40.4383288,High
1,76502.77609,7.128617987,13.841325,2.184967367,High
1,28721.32236,4.973028559,38.98981945,13.19351767,High
1.5,61931.76634,6.2,92.37519066,26.76240765,High
1,25139.44906,5.765314594,-8.857904621,41.50227955,High
1.5,26112.91431,5.491947615,-28.54994763,21.45553009,High
1,13892.41623,4.569531655,-85.78445665,22.54613705,High
1,5293.46838,4.627117009,138.1731639,-28.48199977,High
1,4818.38813,5.629437304,30.21600374,-8.642786967,High
1,3807.661,5.277010485,8.446546872,12.09684057,High
1.5,25964.8658,5.279297717,-55.69898734,18.04999496,High
1,7254.990541,4.754694873,-15.81858516,20.63596783,High
1,14617.02182,6.373381115,-10.29706282,20.59188875,High
1.5,33658.21973,5.685240676,77.83760037,5.984282927,High
1.5,4880.072034,5.621335866,0.170807994,36.96770441,High
1.5,235337.5773,6.426733195,-9.864334974,22.19319835,High
1,209.8001786,3.231675361,17.61262669,-26.25387328,High
1.5,1847.38045,4.66037133,73.9347876,29.59895435,High
1,33272.07341,4.600539924,36.08467605,36.46634892,High
1,26474.35965,5.389691518,86.31933178,20.0029143,High
2,7354.336151,5.648327435,100.8346008,26.06474114,High
1,42096.58645,5.998220281,101.8802387,11.25057136,High
1.5,2419.701999,5.27815923,-67.57564264,25.85230582,High
1,554433.3514,6.793660307,69.14385562,11.58868144,High
1,23941.295,4.762309304,86.27170258,5.33413645,High
1,1624.116315,4.473522673,-42.82268238,4.563198522,High
1,28173.41892,5.657403703,94.00611768,26.81859726,High
1,1886.246702,4.335845776,67.88652662,-5.354864352,High
1,23866.16882,6.065406612,76.4623314,35.47970911,High
1,375.0335718,3.339811439,41.86909942,12.08343833,High
2,303511.5684,6.58219643,-34.40651306,36.26631783,High
2,19963.72881,5.577824734,16.14806843,17.99537772,High
1,70975.86402,5.604636739,116.1621799,17.19479355,High
1.5,628395.2656,6.664767295,106.2351494,-26.99313361,High
1,4241.208261,4.8,91.26423024,21.39819116,High
1.5,75738.31547,6.186551903,69.55075842,13.90741932,High
1.5,31784.26098,6.025447545,32.7434859,30.5679643,High
1.5,84857.20289,6.273889849,107.7641352,25.11272247,High
2,29752.58042,5.528239813,101.4056851,37.39694362,High
1,462.203748,4.981757922,-3.266272356,-3.748870102,High
1,4935.7576,4.563023809,59.12469624,29.75186686,High
1.5,79348.07164,6.401874242,11.03517009,22.07521882,High
1.5,9405.733349,4.618383501,44.56478723,34.92775365,High
1.5,24710.6312,6.107804901,-93.24090942,45.64194816,High
1.5,9657.085137,4.671295541,-0.434058435,39.42219862,High
1.5,4909.113703,5.574466225,8.172904415,39.8725352,High
1,1237.639129,3.888024127,109.8803783,22.398444,High
2,5264.450977,5.756193694,12.69583163,26.49049133,High
1,47515.84631,5.324774344,20.34810022,16.9364919,High
1,6163.822064,4.815293811,110.3871866,10.19749423,High
2,79699.04926,6.302555908,6.18674218,-4.632371305,High
1,6235.718354,5.22439317,81.15323866,11.30327226,High
2,78486.68322,6.480826821,3.080697772,18.94190678,High
1,23837.81096,5.23117018,17.15097997,18.43210159,High
1.5,3356.286849,4.832168766,-5.459962486,-0.967822444,High
1.5,2457.286997,5.921517187,-37.00555089,28.07181719,High
1,1722.660887,5.136435468,76.01293863,29.12491489,High
1,163039.6434,5.7,83.18394758,11.40702026,High
1.5,75358.42763,5.810895931,70.26578717,15.13197073,High
1,37843.72196,5.778940123,56.85546199,22.12811053,High
1,5553.299695,5.622739295,20.14447283,14.73504318,High
1,427.6936283,5.032513554,60.55305494,-2.087249847,High
1,1427.142945,4.813226872,93.36691518,23.41995056,High
2,58079.99924,6.196688197,-59.80898664,36.93130773,High
1.5,87.08891602,5.621311771,5.638571796,-2.510764341,High
1,4632.852022,5.680040963,75.01980612,5.987679027,High
1,3347.039875,4.064279507,55.7382083,33.11577361,High
1,23832.45484,4.940378194,49.97422916,11.06243011,High
1,13164.64089,6.282352083,78.64139145,14.11703598,High
1,13424.72348,5.664997619,134.3371857,4.994322839,High
1.5,6601.325086,6.283195773,47.44337189,5.084555152,High
1,868.8133151,3.887766556,-44.59972477,46.82107066,High
1.5,374537.3203,7.196438879,62.4667116,20.95736917,High
2,13289.12627,5.481032594,65.19325817,20.3586235,High
1,1921.686428,3.944126918,71.286156,21.42649345,High
1,33801.75548,5.054931557,39.3110126,4.628023485,High
2,14948.00778,5.432632065,25.88329095,37.93078244,High
1.5,19392.86014,5.471464831,-29.27749522,29.51280762,High
1.5,14667.38676,6.047742863,52.60534006,20.67404421,High
1,28625.08633,4.912674302,43.056897,14.4672042,High
1,14490.89057,6.045023444,45.43690892,26.90976655,High
1,18498.1467,5.952288557,15.67052868,1.341573891,High
1,11968.56949,6.399666464,85.39823149,17.74732858,High
1,373558.3099,6.556074895,67.53390817,25.64041817,High
1,57859.90174,6.351839237,27.19954285,6.598762583,High
1,40624.94408,5.177361448,-36.01745984,17.84969939,High
1.5,97290.36989,6.259709594,15.61667426,15.52767933,High
1.5,64071.74493,6.285283675,118.8887131,11.49590287,High
2,3240.349116,4.712629594,25.3250882,3.445737761,High
1,3491.758803,3.9820481,1.001931163,40.62902286,High
1,11657.07543,4.969430097,16.42095362,26.16666676,High
1,19193.59554,5.001209409,110.3686006,-6.887696453,High
1,3391.861639,5.841930109,45.0010116,11.15585696,High
1.5,64054.78601,6.287675254,119.8704946,11.03451461,High
2,8083.881148,6.130767909,120.4204199,19.78662086,High
2,352459.8733,7.333453604,36.92700747,16.75104123,High
2,5259.765319,5.573627625,20.19187213,25.4805705,High
1,374360.9109,6.8,81.32114679,19.75379398,High
1,76462.32895,6.308691565,59.63117257,17.89549133,High
1,301.8992675,4.728071882,55.54319183,10.21525292,High
1,1699.691572,4.771993641,114.946657,31.03612246,High
1,6361.177146,5.938270219,30.14009466,13.23285133,High
1,31881.80418,5.89859393,122.9100325,14.17362563,High
1,13097.31101,6.379264469,61.00624467,6.620846817,High
2,34727.53394,5.9436336,25.24131647,30.35953767,High
1,1240.481354,4.165179831,116.5353415,19.38228434,High
1,17678.68378,6.183510849,20.50299269,25.20033712,High
1.5,80212.31651,6.891757298,-17.09207369,11.1442028,High
1,134370.9601,6.488375324,77.66800619,26.62809348,High
2,57172.22181,5.831876561,-80.54011144,38.44174179,High
1.5,623224.7727,6.767764696,119.1235439,-11.12246092,High
1.5,12817.15963,6.608918649,3.306893865,-16.09092312,High
1,117192.5093,6.852414446,43.64635083,4.170810148,High
1.5,33423.15665,4.902570757,16.23900235,33.54784873,High
1,178544.5276,6.188089516,69.77262445,34.74229623,High
1,375.8448504,4.164487681,54.69950774,13.24236118,High
1,283.2592772,5.474293731,26.92355024,18.00113106,High
1,40981.28933,5.834963666,-13.71459134,1.794330449,High
1,439646.2888,6.845395708,35.39998888,33.50569007,High
2,75073.33111,7.202437925,9.769481304,11.91940743,High
1,568.6892352,4.651524819,-51.30090477,-24.6348097,High
2,309230.6676,6.839016096,-3.57311945,-4.427557572,High
1.5,45804.6893,6.14477238,-57.13842425,45.01685796,High
1,69188.64821,7.046171025,-74.0314089,-6.669009458,High
1.5,34410.44452,5.655147567,58.72800304,34.60661494,High
1,18936.0837,4.89342904,-14.62547463,14.85351265,High
1,6989.386141,5.559340051,81.52210301,13.1570795,High
1,439.8444628,5.054774237,21.03772593,-9.025250827,High
2,7530.222898,6.668955483,-38.28580245,0.472702625,High
1,54212.67616,7.423782541,10.28871513,15.83522133,High
1,144429.3396,6.855348734,40.47197047,3.56458844,High
1,425.9044706,4.929075479,24.37497766,-13.19793672,High
1,19375.43209,5.056630567,69.26975794,0.100072204,High
1,999.0255789,5.806026613,122.0366232,16.73482468,High
1,447.2247923,5.17265107,40.79211147,-0.598861771,High
1.5,56096.01332,6.158787027,-51.64049056,-10.24486389,High
1,328891.4004,6.782297697,73.60572997,26.71297264,High
1.5,17748.43994,6.723210373,28.61354317,10.87939405,High
2,275172.7036,6.989952745,-51.12303665,37.83268152,High
2,11584.58504,6.197451344,99.38582095,-12.45751111,High
1.5,44373.17848,5.615496035,17.67843082,24.41544708,High
1,6904.510503,4.755548004,14.60928486,16.16279396,High
1.5,84617.2078,6.382021535,104.7438279,21.84146976,High
2,89199.66103,6.4,116.6190289,25.8366321,High
1.5,25270.64628,5.719863163,80.62987136,34.85442882,High
2,34354.03833,5.829789769,8.284337916,31.02558515,High
1,6385.587442,4.250622109,96.9208232,21.00132698,High
1.5,5427.881501,4.899775401,12.41064487,9.39583213,High
1.5,33879.82954,5.055679101,65.65050487,26.10092863,High
2,25422.83894,6.813580195,12.42118247,42.57403389,High
1,1652.135861,5.000252225,-10.13802112,15.97160442,High
1,27970.78517,6.317747256,92.10198036,26.42591297,High
2,6782.401093,5.324470827,101.1053212,8.780993537,High
2,3827.272582,5.754044413,11.77086817,9.849748664,High
2,39408.63961,6.048608709,91.29725561,25.94520702,High
1.5,42573.79337,5.782601236,63.62290215,22.87787485,High
1,3248.539708,3.864809432,30.64576123,22.74335892,High
1,339.3150251,5.373816952,67.27117554,24.05333182,High
1,2775.281703,5.041849976,105.4390307,1.072352436,High
1,2760.160278,5.421432584,129.9196321,31.82638935,High
1,27329.57377,6.189526882,56.21013191,11.45199464,High
1.5,1797.7018,4.792329421,138.5509674,2.664881215,High
1.5,39966.19632,6.177546259,-61.0322465,10.33192384,High
1,998.2505226,4.834871715,142.43872,1.596910358,High
1,29432.9774,5.641455782,36.00011749,17.60824695,High
1,167132.2272,5.974782712,89.65728268,25.66290108,High
1,4439.986876,4.680744409,17.4685676,14.54029674,High
2,18077.68595,5.486414906,-49.056205,-26.84679902,High
1,25063.15628,5.264784029,115.9150062,30.26978674,High
1,13290.93674,6.100566049,111.720996,28.178216,High
1,41588.21151,6.060734948,117.7452526,9.470859863,High
1,18258.75572,4.931802648,-0.40378282,6.593463809,High
1,45432.43639,5.542353695,38.62850903,20.10758046,High
1.5,5076.62526,4.871365007,46.13245003,31.54847066,High
1,1602.03966,4.312630211,14.23858746,-5.07025174,High
1,24.42548296,3.095594413,113.9308504,23.54547567,High
1,1347.112449,5.7,84.29239182,22.65896183,High
1,18339.41823,6.055304794,12.67557903,-5.199424133,High
1,115632.9013,6.1,22.04877496,-2.070036598,High
1,379.1893105,3.649374234,40.44492716,1.91639786,High
1,142219.9741,6.961847974,9.247950926,16.61403778,High
1.5,569074.7123,6.602458963,49.19486281,-19.27200981,High
1.5,1836.651037,4.832413904,107.5657649,16.42366151,High
1.5,483542.2404,7.365835889,23.49239168,22.37740412,High
1.5,19383.61803,5.170307089,-4.854838394,13.56090389,High
2,11854.24707,4.795816993,-68.57883534,2.976863874,High
1,6433.553943,4.161561609,92.6191565,23.20425924,High
1,9524.184214,6.641856966,83.08437126,18.58078329,High
2,84605.37867,6.198352851,49.60412253,20.37246072,High
1,252.464237,5.002512528,13.67048082,6.220001031,High
1,148560.4281,5.961075049,120.7557244,-17.33702042,High
1.5,33768.15082,5.311726176,96.85760573,18.03694955,High
1,3200.749103,4.326564341,7.946290493,13.69291753,High
2,1790.49356,5.438185308,130.6574041,31.85955266,High
1,149.320754,4.058016228,12.8059016,-20.05322189,High
1,3240.930572,4.191245221,75.79182627,25.1385175,High
2,127600.3349,6.273559671,-46.81540325,-0.927609457,High
1,454.4345575,5.188399219,93.10413869,-0.281134208,High
1,5312.507291,4.713433314,129.3594615,-24.91437428,High
1,208.2072471,2.909090592,0.848542478,-28.48126928,High
1,12556.52707,6.656965347,2.777339681,-4.200073277,High
1,2417.145674,6.017250113,76.05085058,21.23644947,High
1,157154.3598,6.606604129,14.37892428,7.445481522,High
1,14779.25952,6.021208661,61.27057724,36.82664062,High
1.5,367039.8603,7.018805992,64.90988356,19.16948055,High
2,25433.48497,6.803513033,12.37404802,42.25032228,High
2,7644.707934,6.390571276,76.59923662,20.82342385,High
1.5,565942.9509,6.612449198,48.37090132,-17.003049,High
1,19410.65481,5.067793246,60.9936803,1.475922698,High
1,17724.793,6.540255339,25.8641132,15.73411138,High
1.5,39790.55355,6.243173966,-38.48552823,10.51417219,High
1.5,9305.00353,5.867005682,50.17525591,20.35507441,High
2,361736.0245,7.617698162,25.19758384,16.21321652,High
1,16.69367334,3.551567874,67.97222199,36.95526627,High
1,65385.34595,5.652679319,41.77950085,20.78269869,High
1,345721.5778,6.427933919,-36.18408508,-16.09435662,High
1,19339.24697,4.836206013,20.3551963,22.03489433,High
1.5,31931.35406,5.451780855,73.92632955,8.611611317,High
1,36767.66784,5.610565337,18.13106954,15.34211214,High
2,453223.9241,6.94521697,18.71154992,27.46699555,High
1,4222.8169,4.8242606,98.57371162,14.81799464,High
1,7055.352542,4.997224872,-14.37939031,10.62378595,High
1.5,31780.20627,5.927270364,3.351201718,31.99777467,High
1,1700.064749,4.804908389,72.85500025,38.19664646,High
1.5,80396.54696,6.999125205,-23.27446805,8.74133769,High
1,41388.62276,6.133251066,95.25896299,8.418057284,High
1,169578.4047,6.258236336,97.34308651,25.72502055,High
1.5,54.17612477,3.767964041,108.7966599,6.031598742,High
1,72568.37691,5.696981886,113.7677308,23.26646526,High
1,29079.26602,5.345526228,49.52049961,19.14518786,High
1,445.3638495,5.115479249,24.30175706,-6.048462669,High
1.5,1258.225505,5.200645322,53.96045569,5.175211932,High
1,15540.26543,6.218343394,12.29280208,27.22741566,High
1.5,320584.1558,6.557607011,-47.6116839,-2.397102633,High
1.5,13207.29668,4.966645783,101.3897696,31.66489236,High
1.5,3371.139085,4.798703653,-9.84688751,-0.570951294,High
1.5,75435.75812,6.083209922,4.936125192,11.39495451,High
1,6256.440751,6.012256958,26.7503678,9.843136289,High
1,356.5774314,4.787253585,61.61891599,19.51332641,High
1,7062.821614,4.965557473,-16.75279852,10.96894984,High
