Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,displace
1,28062.26676,4.971839486,38.23953697,19.79808547,High
2,8394.234811,5.882143422,18.62479101,41.30930608,High
1,24941.46513,5.113264572,112.9739517,32.26667813,High
1.5,167405.7514,6.70200171,21.81267053,16.24140832,High
1,81164.9389,6.48254667,8.494885142,12.10338409,High
1,33618.98119,5.474307616,125.0594247,13.25807803,High
1,32631.42367,5.478839309,-77.72830592,37.2851221,High
1,6521.987066,5.464144256,115.4072195,24.89699411,High
1,500302.5815,7.2,31.25456477,21.28569645,High
1,1752.323941,5.692750093,71.83186262,19.23387125,High
1,62121.14896,6.153557045,-5.713153031,18.56401175,High
1.5,3841.277262,6.046713912,111.927672,17.79739894,High
1.5,26662.47634,6.7,3.620062829,8.167026806,High
1.5,1277.349932,5.255469899,8.586960495,10.79014475,High
1,3172.482065,5.085964535,107.6551097,31.29026445,High
1.5,15544.97327,5.201286003,-6.457408244,-28.71764243,High
2,74572.74492,7.334857205,1.526630412,3.35121448,High
1,1657.59219,4.71058305,-73.8326601,2.24125116,High
1,1684.344723,5.262958502,84.72127122,14.14391713,High
2,18467.05518,5.791947615,-56.23970921,7.855728373,High
1,906.7101039,5.28915238,115.3496372,43.39777855,High
1,39085.22873,6.627484059,84.21170945,28.7888844,High
1,32536.65451,5.409812435,-50.11064834,32.06970999,High
1,384518.1177,6.567712976,62.98587699,10.8038448,High
2,74823.45215,7.201950785,-4.720938884,4.311739916,High
1.5,1201.175749,4.401070993,-63.14737729,-12.2123837,High
2,75246.69511,6.977578688,-15.26806091,5.933295196,High
1,19613.04766,5.854107862,65.70988814,12.72557533,High
1,6262.850226,4.464007598,107.3610207,14.89351651,High
1,392354.1729,6.754455532,2.65494832,-5.936124168,High
2,1777.657435,6.280240473,-23.84576753,40.95754173,High
1,161557.6935,6.085252002,-20.56444391,19.50139697,High
1,14714.12726,5.1,26.74207969,31.63501774,High
1,6938.333962,5.020722366,27.91549712,6.548570092,High
1.5,1370.22407,3.701338052,-0.440833665,39.84450429,High
1,261273.7576,6.757508393,-36.95445518,-22.94541699,High
2,8459.48979,5.930265383,17.12459752,49.97149672,High
1.5,62131.19549,5.435446564,37.83895712,30.46744389,High
1,88.10781472,3.515577326,86.93467902,29.69289639,High
1.5,617.2589712,3.888841051,-72.53581465,-5.247359909,High
1,404.6546184,3.322425103,59.69996679,18.1933167,High
1,27344.37052,5.228308448,61.42580667,33.61215817,High
1,3474.596273,5.741351653,26.46397993,28.8184322,High
1.5,1645434.805,8.240282841,1.242456312,14.12764469,High
1.5,1902.330748,5.25341071,-20.67971051,19.17071731,High
1.5,18505.90298,5.591129893,33.54345942,-6.432990855,High
1,73091.34153,5.72055522,-73.8182111,21.76668891,High
1,19521.14031,4.870465411,-25.81769125,9.08358318,High
2,31494.80815,7.009489771,131.5673493,61.53629184,High
1.5,26856.27952,6.341810121,14.3201648,11.21609149,High
1,60109.1793,6.213774235,-25.83178205,14.46997662,High
1,6539.745911,5.547779698,112.4439098,24.98328195,High
2,68561.84058,5.929400468,-74.87302351,12.05640539,High
1,46674.18467,5.305406337,45.67418313,3.135618802,High
1,34456.09058,5.4,-78.29648554,21.33423535,High
1,56622.42582,7.271886366,82.37660531,25.54545878,High
1,46462.3838,5.680221851,61.54064799,9.601475802,High
1,366450.0878,6.755046908,93.90913286,13.02933361,High
2,17016.28285,6.277781401,-19.22732692,11.33725273,High
1,675.0602649,4.755337754,115.7635521,24.52272906,High
1,55443.76513,5.926427344,25.66831628,22.44659108,High
1,55559.04629,5.685397898,110.3358208,35.24581943,High
1,3445.274177,5.818580758,38.69074164,46.06018525,High
1,79647.77908,6.742353095,0.113324494,25.76161458,High
1,27517.73492,4.857543484,76.18977347,30.21844052,High
2,168593.2124,6.687630035,7.230381455,26.97083711,High
1,8805.109882,6.146614569,38.8220737,-9.908946526,High
2,56.90487478,3.593096306,22.82214129,-18.27910439,High
1.5,435.4304613,3.668704659,22.4157007,15.5495638,High
1.5,61495.54678,6.292185938,-50.82453012,5.792205388,High
1.5,32821.46833,5.663564532,27.37468522,0.900903973,High
1.5,7023.665413,5.301659117,-66.5869012,31.81135874,High
2,18618.54664,5.429701356,-82.49488375,14.35858713,High
1.5,1773.957605,5.586005972,5.366281702,26.88189834,High
1,1910.561718,5.332945529,-11.23777876,15.19345942,High
1,386098.4123,6.647150602,-4.140496117,-12.93150674,High
2,1847.029508,4.719041844,-84.11701367,45.89263405,High
1.5,17692.25209,7.1,14.16209289,0.414928185,High
1,32466.94914,5.505006678,24.72344177,9.701160258,High
2,386099.1117,7.48014337,-15.77255448,2.468405189,High
1,32676.76336,5.892925422,-31.79491629,33.02166583,High
1,153.4658924,5.438959967,33.53536649,-4.023142139,High
1.5,1247.651241,4.665687848,-9.603924634,16.5502597,High
1,87238.64608,6.172500397,-0.016779703,13.44614426,High
1,378759.2038,6.782399765,80.72794144,21.31051222,High
2,12412.62486,5.936729871,9.081625068,12.86133655,High
1,66651.7962,6.190247028,-2.459600154,12.11979686,High
2,380157.781,7.681032594,-34.93790595,-6.520648428,High
1,19174.78437,6.793730299,4.440395963,20.64281279,High
1,25933.87741,6.568164264,88.0461999,26.42484568,High
1,3150.465228,5.160420761,84.02948411,20.18512896,High
2,68367.45298,5.828535169,-53.8846492,8.20521897,High
1,56394.77345,6.636127262,70.23606483,18.36052001,High
1,1360.438283,3.165906371,18.9947772,52.90359772,High
1,34150.16242,5.461990622,91.14303004,24.57214282,High
1,13522.20666,5.395422885,108.8994155,16.49894962,High
1,3290.404085,5.333444512,14.45723418,-13.03873505,High
1.5,23099.65394,5.165887657,24.02458108,-5.12360261,High
1,11914.26498,5.3,25.29812851,34.23702997,High
1.5,33900.50667,5.829234931,30.26029895,13.67978649,High
1,386020.6225,6.424174244,78.44528202,14.52470419,High
1.5,32889.0431,5.685283675,32.03278975,0.652864848,High
1.5,73176.00412,5.957572683,-48.76503579,29.63168456,High
1,6377.4549,6.101264549,11.07593408,10.83082155,High
1,11697.54336,4.844586868,18.84861939,24.32064559,High
1,4765.230714,4.898790591,68.81284997,35.17610538,High
1,1731.501198,4.322562372,86.13064972,4.150050546,High
1,33716.09542,5.963025763,132.3393189,-16.37637883,High
1,415108.3596,7.076928364,42.33646893,30.34412708,High
1.5,4176.47528,5.166546396,97.73871918,5.941368969,High
2,382112.1419,7.65745817,-40.99274194,-8.984547588,High
1,3294.40309,5.258998784,16.46673728,-15.11682412,High
1,45548.52227,5.297102812,41.30252719,1.711319951,High
1.5,19033.42965,6.686505774,7.534414633,19.59322026,High
1.5,4280.300833,5.507990462,96.47507263,14.81974931,High
1,9276.79951,4.884834036,-51.45406805,-0.17137413,High
1,16667.16361,5.420191232,52.65440539,20.09473884,High
2,73175.4195,7.93272039,14.57780673,12.56414334,High
1,18367.90133,5.6,-54.75380662,30.50339358,High
1.5,1282.247704,5.267803659,32.42703266,8.863625525,High
1,125204.0065,5.825053255,7.210608253,31.25310156,High
1,56189.19705,5.888460218,55.1050284,10.19026377,High
1,34704.98305,5.362791775,-80.9916265,24.33352739,High
1,1758.510324,5.992141073,51.92268563,26.36808907,High
1.5,13882.24174,5.430588259,20.90552285,-0.229538184,High
1.5,18464.77379,5.67190633,38.74392906,-6.806034457,High
1,1091.057845,3.997937239,-21.37953703,26.29744912,High
1,56345.94697,5.401285379,78.41087211,37.55455676,High
1,11282.69073,5.328537096,105.3714184,27.13944502,High
1,38923.49264,6.705748774,82.0167302,28.52050234,High
1,15610.08601,5.079943885,7.851638931,31.32311354,High
1.5,439.7339096,2.793007267,-14.3976724,42.23937762,High
2,53984.82631,6.668740775,97.79045623,25.77176113,High
1,1298.887565,4.318295706,30.98904011,4.352997184,High
1,3302.785488,5.364633575,23.04661494,-12.16074338,High
1,55524.21071,5.430491952,24.29546403,13.63069544,High
1,34995.45883,5.46842652,-39.30249335,26.03338323,High
1.5,1261.987873,5.657705805,31.55123787,-1.516429236,High
1,1182.882687,4.167278649,-32.53517851,12.39023816,High
1,60845.27321,6.05328548,-23.98957604,13.86184215,High
1.5,19139.22239,5.93296977,-51.33431762,24.11955235,High
2,6973.646329,4.4,-84.63817842,39.92842458,High
2,143354.9564,6.6,-21.1868429,-7.49605166,High
1,711.5436542,4.643261881,78.70134984,28.24817764,High
1,11304.44328,4.744651266,77.30030457,26.44284246,High
2,145069.8582,6.805109425,3.850844036,-35.05396652,High
1,124231.3625,6.509675102,56.34135997,27.74095541,High
1,1346.362816,3.327292338,18.28333253,45.10139858,High
1,11318.21367,4.972231957,67.57973804,27.13850412,High
1,29491.7138,4.953342706,-37.1620498,-2.761202408,High
1,23335.03089,4.817702303,24.67018634,14.48674692,High
1,15976.7445,5.473926224,-33.69130354,-27.1931292,High
1,15332.64289,4.951674543,14.77054136,36.57714966,High
1,33822.92327,5.4,84.40582015,18.00606013,High
2,1304.424945,4.178928632,-55.83655838,37.38607404,High
1,9121.908703,5.332085341,-28.63410972,18.48475607,High
1,14930.56666,5.12563173,33.95147214,35.6799928,High
1,85511.69185,6.219624746,4.767661187,9.915701148,High
1,31934.97317,5.134751246,80.50007709,26.54784496,High
1.5,208.9565546,4.505315347,-67.26716682,18.89952147,High
1.5,61479.37261,6.373652096,-56.65011243,4.189328017,High
1.5,176712.6321,6.178491215,52.84003511,18.24811929,High
1.5,1253.678438,3.753897656,-72.6736892,34.95585311,High
1,152.2201219,3.798271688,59.53156585,27.97513423,High
1,110.2860231,3.5,92.12577206,38.48559351,High
1,32283.9033,5.327417581,63.32019892,4.430817196,High
1,96282.52756,5.68365795,108.9759114,-9.205110603,High
1,33756.9735,5.824853296,139.0204906,-8.083493508,High
1,8877.756662,6.098886967,38.62239335,-9.14907412,High
1,160019.2273,6.093040494,11.2674324,22.57316132,High
2,2686.195728,5.39198428,-73.31990325,26.78511922,High
1,6436.923679,4.119637286,90.92267602,22.20090531,High
1,64918.01787,6.429662526,11.21987177,31.43837603,High
1,1258.495304,4.535702249,16.74011251,-3.720971969,High
1,5891.892204,6.343736973,52.53491033,26.64801968,High
1,11904.99777,5.3,31.81562806,25.7892412,High
1,32629.65942,5.589795522,3.341493589,5.278417892,High
1,128075.5213,6.084970396,-24.09685659,5.723059373,High
1.5,5612.815181,6.482911565,95.05816529,27.75114782,High
1,6206.646089,4.800869151,113.9081481,9.277245804,High
1,1155.131579,3.991399116,-66.89385249,-5.096174559,High
1.5,19732.16229,6.890135228,98.84096433,26.86187185,High
1,55532.03835,5.679401996,103.4233856,34.29429982,High
1,23435.80697,4.801037757,18.27476191,12.93645627,High
1,46580.81597,5.427485536,13.04839037,14.78452841,High
1,374685.9967,6.790913529,82.45824394,20.94887606,High
1.5,1277.141352,5.263763349,9.083265844,10.58525526,High
2,175459.5427,6.601006787,-30.33597207,40.79720283,High
1,73003.70553,6.018340783,-63.7690593,22.29625472,High
1.5,626.9695223,5.808811173,108.4180326,5.013385222,High
1,394854.4242,6.48468555,94.35017408,35.56038851,High
1,19725.50368,5.600928081,27.6738147,6.122863918,High
1.5,71635.07968,6.639346334,76.69791708,20.41310626,High
1,398325.7495,6.646250118,78.93563596,26.86843233,High
1.5,3924.592451,5.792771961,116.1718035,12.2521581,High
1,589.9248706,5.487705184,126.308828,36.24991839,High
1.5,622.0608387,3.854367736,-72.27783227,-5.910821921,High
2,72679.4614,7.721702442,13.26686304,33.85964528,High
1,54627.70361,4.875767722,113.208701,-15.43456387,High
1,56481.29248,7.183650794,78.75812627,25.34670976,High
1,6167.393577,4.853904023,106.6922031,10.01679539,High
1,15003.87068,5.159690506,32.1276928,34.2878267,High
2,73237.76626,6.406588595,-12.19624447,39.77723651,High
1,6565.727624,5.415745381,98.55007066,24.62748908,High
1,735.4964846,4.395968567,82.38633345,23.16002374,High
1.5,13884.78831,5.40318224,17.85506303,0.314725071,High
1,16393.70327,5.46328217,-68.11437318,4.174311714,High
2,4675.088193,7.623640047,29.136735,34.50768837,High
1.5,3805.875732,6.402001316,56.7235862,33.52024466,High
1,903.6096385,5.152334401,120.1089846,41.9486324,High
1.5,124840.4635,6.170507545,17.27324245,16.07677888,High
1,397166.1276,6.544640313,91.57523528,35.63512311,High
1,3860.454982,6.269509527,78.3706211,24.96652107,High
1,3165.834461,5.3,70.9797914,12.66102803,High
1,27218.49345,5.497514855,50.70593063,36.07628133,High
1,141.5188306,5.669700586,24.59214372,-20.49985469,High
1,393778.477,6.588018761,52.33269445,19.24797678,High
1.5,5461.850266,5.475769687,-1.895888141,35.84590803,High
1,122473.5182,6.308258677,29.25610958,21.05006787,High
1.5,559277.1402,6.760702607,21.75283249,29.16673735,High
1,65579.35775,6.482381207,-15.54919255,27.90194821,High
2,1765.519393,6.541903744,-6.220701063,37.46419585,High
2,367.9733036,3.189860782,-18.76480911,43.40657967,High
1.5,3404.507141,5.932076602,77.6315474,43.11952803,High
2,5391.557385,6.171586983,108.2197891,23.27314388,High
1,28223.86731,6.033854895,124.615549,-8.373726377,High
1.5,12270.07395,5.751682941,12.18899325,21.15453854,High
1,3288.409849,5.3,17.24029509,-14.95923598,High
1,398307.5889,6.91230192,-15.85511046,-5.22802578,High
2,8317.204225,5.716198243,14.40506729,49.93535725,High
1,1206.333143,4.080346771,-25.662559,5.527577361,High
2,145403.45,7.044657435,115.4216562,-19.48633195,High
1,4703.088146,4.710565337,-64.30880219,20.25163088,High
1,3168.790853,4.971301822,84.54677169,21.55797486,High
2,579.1734497,6.581654604,141.8926724,-24.20177093,High
1,55886.3351,5.351387564,67.21019493,13.23267115,High
1.5,19279.15812,5.353247091,-39.18718919,35.61467348,High
1.5,152028.7946,6.387116682,-13.78319229,-6.219617367,High
1.5,33675.47991,6.06005832,117.9373536,-2.282758769,High
1.5,131331.7464,6.300246802,-35.24460929,-12.87046374,High
1,60082.3738,6.203789924,-24.71974198,14.81293383,High
1,54550.29102,5.082805773,142.6554032,-1.203239722,High
1,2584.888624,4.987927546,17.80158171,16.6211332,High
1.5,649.9594464,3.654079521,-70.77896771,-9.765502658,High
1,56767.47865,5.2,45.21588001,34.84907973,High
1,13431.69452,4.747557588,74.6704449,9.982691008,High
2,118095.9635,6.091716969,41.21898789,22.78557233,High
1,343.5202074,3.707976631,-25.90708411,21.0302404,High
2,59078.55797,5.833331435,12.76743732,23.01553643,High
1.5,4695.107824,5.163634304,-4.276778103,24.21555392,High
1.5,60716.2566,5.598765415,11.44092853,24.10228438,High
1,18594.28287,5.355107066,-24.93885658,19.27719992,High
1.5,16415.9524,5.294268679,-20.21315594,11.5360229,High
2,8696.993109,5.43211322,-11.51049183,34.98918715,High
2,13062.2498,5.796137461,25.05300928,11.16755194,High
1,962.7195276,5.024643779,84.90512402,41.84421782,High
1,26944.88532,5.572755844,136.2746687,-28.87257118,High
1,3768.345259,6.192888477,22.53677782,41.88285715,High
1,220945.6507,6.932026968,93.92691036,15.40260135,High
1,2531.987,4.825501589,14.85868303,6.359453127,High
1,18683.08194,5.27084628,-6.846094172,12.26353434,High
1,11770.99882,5.018858412,27.98149396,19.47652402,High
2,8103.84398,5.827675413,-9.899835562,38.51900435,High
1,1602.055164,4.788365763,-85.22131388,14.02718517,High
1,3154.237908,5.104100701,-29.32252847,9.548477518,High
1,19637.8704,4.873845541,3.57552318,12.03394582,High
2,146851.1387,6.369619374,54.19153659,-23.91970693,High
1,1064150.523,7.54644227,8.561780493,22.84922067,High
1.5,4063.435714,5.493460793,94.50611804,10.19504683,High
1,19582.53136,5.625735172,57.05038398,10.52090535,High
1,384766.8159,6.455069415,73.73382238,12.84930917,High
1.5,15653.74978,5.337384503,5.98162044,-7.646877319,High
1.5,122847.2773,6.465470642,-13.54148415,11.07774137,High
1,386691.1222,6.768214354,-44.86013771,-26.04976303,High
1,18342.52476,5.593998486,-76.23443459,39.16194841,High
1.5,92402.66792,5.997533388,36.06205415,-19.14411586,High
1.5,1277.91016,5.233194446,7.253929294,11.34045936,High
1,1741.187264,4.615541371,84.92310555,12.7730121,High
1,1430.317542,3.679346363,70.5836169,35.86110563,High
2,1307.197953,3.919277027,-72.16759275,42.1037603,High
2,122464.9547,6.355403129,-15.98956671,21.62663123,High
1.5,59157.85092,5.861418624,11.22910194,23.95606406,High
1,3762.529475,6.218304891,20.95654481,42.70095052,High
1,557103.0713,6.909901149,47.95040232,13.56098645,High
1,54877.67503,5.270850508,137.9373608,10.60796292,High
1,1634.995919,5.440083326,33.04761079,0.79033347,High
1,14929.45367,5.1,31.96253857,29.71987459,High
1,11855.24733,5.21873626,38.45629243,13.92063943,High
2,17145.09197,6.836198053,-43.24096602,0.625200213,High
2,7066.418831,5.52705842,-87.91241223,34.2802539,High
1,186.3229439,4.604911451,-70.06625469,7.747794187,High
1,591093.4823,6.692501147,61.74962137,13.78166669,High
1.5,13720.23623,6.763717659,75.59120244,32.72689453,High
1.5,123709.2514,6.030723168,-41.0640139,16.40182381,High
2,6741.317008,4.576157911,13.42657397,22.3703862,High
1,16538.19275,4.718230525,68.66405835,36.01344786,High
2,72441.95212,8.173628024,10.31990885,24.83294372,High
1,392.5925851,3.150249232,50.54440089,23.82168641,High
1,38253.0245,5.388202752,-10.1197708,3.262034824,High
2,73318.61322,6.840636228,19.79194048,46.50120687,High
1,64191.97485,5.387579977,31.57683732,37.30521786,High
1,1354.863464,3.224805222,4.36107768,52.72326467,High
1.5,3411.791753,5.878722513,62.17771347,44.49860673,High
1,3009.443636,5.231314953,-17.88726949,6.354352189,High
1,139.061284,5.996201415,17.89052583,-28.99491652,High
1,21462.28512,5.540737189,54.40450792,39.76880709,High
2,4946.839245,6.463884474,-22.19953987,38.7088272,High
1,9094.14219,5.956725643,38.02762591,-6.885719951,High
1.5,129230.0475,6.200543985,-36.40767822,-5.234877093,High
1,27384.84567,5.141746453,64.87273003,32.8198315,High
1,6984.125525,5.204038743,-2.69374552,10.99086981,High
1,419023.8593,6.653280672,39.38007859,25.48925651,High
2,142755.6005,6.6,8.374075222,9.649882947,High
2,53507.6767,6.539830267,123.2481765,19.06435203,High
1,680.3424697,4.956156587,70.73335799,33.85460447,High
2,122586.9125,6.208977663,-72.32891249,5.407716827,High
1,690.4024724,4.824592429,62.77488016,28.65247671,High
1.5,574.4765252,6.281029794,141.8859795,-5.021218325,High
1.5,147143.6931,6.458961163,-12.36978435,10.26047956,High
2,1295.006442,4.099644062,-47.09199268,29.84680136,High
1.5,17518.71387,6.46922958,-12.96155778,16.74334977,High
1.5,1196118.347,7.525395766,36.54625372,13.77478206,High
2,33266.64969,5.907193064,68.38547273,4.722773551,High
1,126417.4087,5.951555312,104.0454345,31.21857201,High
1.5,144729.4087,6.240959178,-30.72089754,2.904646301,High
1.5,18020.16528,6.622940582,35.7684599,-1.686699499,High
1,32701.14528,5.515071642,-78.88220849,34.62830771,High
1,6160.612266,4.666265423,117.0156968,10.6016931,High
1.5,197392.3967,6.74856343,-7.435037512,43.34469214,High
1,3264.412889,4.274398399,90.36041651,28.83303992,High
1,13438.16633,4.777927398,42.00173128,11.08837228,High
1,123392.2365,6.736077878,15.83182581,20.65647712,High
